OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0013450,15-12-2020,CUST037739,Sunita Mehta,P00014,Drone Mini,Electronics,CoreTech,4,72.71,0,34.9,10.98,336.72,Credit Card,Returned,Los Angeles,CA,Canada,SELL00128
ORD0013476,20-11-2022,CUST015140,Vikas Mehta,P00014,Drone Mini,Books,BrightLux,5,310.01,0,124,8.7,1682.75,Amazon Pay,Returned,Philadelphia,PA,United Kingdom,SELL01915
ORD0013482,11-05-2024,CUST031235,Ritika Kumar,P00043,HDMI Cable 2m,Home & Kitchen,Apex,1,324.93,0.1,14.62,3.43,310.49,Cash on Delivery,Returned,Philadelphia,PA,United States,SELL00611
ORD0013505,10-05-2021,CUST014736,Anjali Kapoor,P00015,Instant Pot,Clothing,HomeEase,4,531.81,0.05,101.04,8.01,2129.93,Credit Card,Returned,Washington,DC,United States,SELL00757
ORD0013535,14-11-2022,CUST031752,Sunita Sharma,P00030,Dress Shirt,Clothing,Zenith,3,346.8,0,83.23,6.39,1130.02,UPI,Returned,Columbus,OH,United States,SELL00578
ORD0013564,23-05-2020,CUST001845,Sunita Reddy,P00016,Air Fryer,Electronics,FitLife,3,393.21,0,141.56,6.44,1327.63,Cash on Delivery,Returned,Chicago,IL,United States,SELL01439
ORD0013574,17-06-2020,CUST012958,Pooja Gupta,P00022,Water Bottle,Clothing,Apex,1,59.41,0.2,0,1.44,48.97,Debit Card,Returned,Phoenix,AZ,Canada,SELL01921
ORD0013622,14-07-2021,CUST006868,Ritika Reddy,P00009,Portable SSD 1TB,Electronics,HomeEase,5,472.94,0.05,112.32,10.74,2369.52,Debit Card,Returned,Indianapolis,IN,United States,SELL00258
ORD0013656,22-09-2020,CUST026988,Aarav Patel,P00025,Running Shoes,Electronics,ReadMore,1,294.61,0.15,30.05,6,286.47,Debit Card,Returned,San Jose,CA,United States,SELL00887
ORD0013657,30-06-2022,CUST022507,Sahil Mehta,P00001,Wireless Earbuds,Home & Kitchen,Zenith,3,75.89,0.1,16.39,8.22,229.51,Cash on Delivery,Returned,Philadelphia,PA,United Kingdom,SELL00862
ORD0013692,16-09-2023,CUST037783,Simran Joshi,P00041,Webcam Full HD,Clothing,CoreTech,1,180,0.05,0,0.56,171.56,Cash on Delivery,Returned,San Francisco,CA,United States,SELL00250
ORD0013710,30-03-2020,CUST014109,Kabir Mehta,P00044,Power Bank 20000mAh,Electronics,FitLife,1,328.06,0.1,23.62,5.63,324.5,Credit Card,Returned,Columbus,OH,United States,SELL00991
ORD0013746,26-05-2023,CUST020642,Sneha Patel,P00031,Kids Toy Car,Sports & Outdoors,Apex,4,130.73,0.05,39.74,12.91,549.42,Debit Card,Returned,San Diego,CA,United States,SELL00781
ORD0013756,25-03-2021,CUST008676,Vihaan Singh,P00013,Action Camera,Sports & Outdoors,FitLife,3,182.27,0.25,49.21,6.01,465.33,Amazon Pay,Returned,Austin,TX,United States,SELL01815
ORD0013817,29-12-2022,CUST010714,Sahil Patel,P00022,Water Bottle,Home & Kitchen,ReadMore,2,22.81,0,5.47,3.02,54.11,Debit Card,Returned,Dallas,TX,India,SELL00550
ORD0013887,17-01-2024,CUST038314,Priya Mehta,P00043,HDMI Cable 2m,Sports & Outdoors,Apex,5,530.7,0.1,119.41,6.73,2514.29,Credit Card,Returned,Washington,DC,United States,SELL00953
ORD0014019,01-09-2022,CUST009871,Karan Mehta,P00006,Gaming Mouse,Clothing,UrbanStyle,1,257.36,0.05,0,3.02,247.51,Net Banking,Returned,Houston,TX,United States,SELL01023
ORD0014029,14-06-2020,CUST017488,Sneha Patel,P00041,Webcam Full HD,Toys & Games,NexPro,5,470.06,0,0,0.78,2351.08,Net Banking,Returned,San Jose,CA,India,SELL00031
ORD0014046,10-04-2020,CUST042276,Priya Joshi,P00021,Backpack,Books,NexPro,3,60.18,0.2,11.55,7.06,163.04,Credit Card,Returned,Seattle,WA,United States,SELL01842
ORD0014097,13-02-2024,CUST014735,Priya Mehta,P00049,Children's Book,Books,Zenith,3,226.66,0.1,30.6,6.98,649.56,UPI,Returned,Fort Worth,TX,Canada,SELL01271
ORD0014120,02-06-2024,CUST023506,Sahil Kumar,P00012,Noise Cancelling Headphones,Clothing,Zenith,3,595.58,0.1,289.45,5.05,1902.57,UPI,Returned,Fort Worth,TX,India,SELL00512
ORD0014171,22-10-2024,CUST012631,Ritika Verma,P00048,Wireless Charger,Home & Kitchen,Zenith,3,230.32,0,82.92,9.34,783.22,Amazon Pay,Returned,Dallas,TX,India,SELL01858
ORD0014181,31-10-2021,CUST007621,Priya Joshi,P00043,HDMI Cable 2m,Clothing,CoreTech,5,265.39,0.05,63.03,5.69,1329.32,Credit Card,Returned,New York,NY,United States,SELL00239
ORD0014206,08-08-2020,CUST001218,Aditya Kumar,P00035,Desk Plant,Home & Kitchen,Zenith,3,397.68,0,143.16,3.23,1339.43,Credit Card,Returned,Fort Worth,TX,United States,SELL00774
ORD0014215,25-09-2020,CUST018168,Mohit Patel,P00016,Air Fryer,Toys & Games,NexPro,2,557.43,0,55.74,13.31,1183.91,Amazon Pay,Returned,Dallas,TX,India,SELL00683
ORD0014258,19-05-2021,CUST007326,Vihaan Joshi,P00021,Backpack,Toys & Games,HomeEase,2,174.28,0,0,14,362.56,Credit Card,Returned,Los Angeles,CA,United States,SELL00919
ORD0014310,10-07-2023,CUST011806,Vivaan Singh,P00024,Yoga Mat,Toys & Games,KiddoFun,2,196.42,0,31.43,4.79,429.06,Credit Card,Returned,Chicago,IL,India,SELL01898
ORD0014312,24-03-2021,CUST030615,Sahil Kapoor,P00029,T-Shirt,Sports & Outdoors,Apex,2,499.18,0,49.92,5.84,1054.12,Credit Card,Returned,Fort Worth,TX,United States,SELL00797
ORD0014328,09-06-2022,CUST034094,Vikas Kapoor,P00010,Smartwatch,Home & Kitchen,CoreTech,2,555.81,0,133.39,13.65,1258.66,UPI,Returned,Fort Worth,TX,India,SELL00398
ORD0014336,04-09-2023,CUST020112,Vikas Singh,P00007,Mechanical Keyboard,Clothing,FitLife,5,264.29,0.2,84.57,8.37,1150.1,Debit Card,Returned,Los Angeles,CA,United States,SELL01931
ORD0014350,23-06-2020,CUST015399,Sneha Mehta,P00041,Webcam Full HD,Electronics,NexPro,1,586.46,0,46.92,4.13,637.51,Credit Card,Returned,Denver,CO,United States,SELL01035
ORD0014382,12-07-2023,CUST040414,Neha Kapoor,P00006,Gaming Mouse,Electronics,KiddoFun,3,33.53,0,8.05,10.83,119.47,Credit Card,Returned,Fort Worth,TX,United States,SELL00530
ORD0014394,27-01-2022,CUST033591,Arjun Reddy,P00017,Electric Kettle,Books,BrightLux,1,465.96,0.1,50.32,4.39,474.07,Debit Card,Returned,Phoenix,AZ,United States,SELL00858
ORD0014395,05-01-2023,CUST018446,Sunita Kumar,P00041,Webcam Full HD,Sports & Outdoors,CoreTech,2,341.85,0.1,30.77,10.63,656.73,Amazon Pay,Returned,San Antonio,TX,United States,SELL00910
ORD0014411,05-11-2024,CUST010344,Ritika Singh,P00047,Memory Card 128GB,Clothing,KiddoFun,5,298.29,0,74.57,8.05,1574.07,Amazon Pay,Returned,Chicago,IL,United States,SELL01992
ORD0014627,24-09-2020,CUST042895,Vivaan Gupta,P00015,Instant Pot,Books,Apex,3,93.78,0.05,21.38,12.66,301.31,Debit Card,Returned,Denver,CO,United States,SELL01529
ORD0014647,19-12-2021,CUST047933,Simran Reddy,P00013,Action Camera,Electronics,ReadMore,3,207.82,0.05,47.38,3.19,642.86,Net Banking,Returned,San Jose,CA,United States,SELL00344
ORD0014648,05-05-2022,CUST017718,Pooja Sharma,P00024,Yoga Mat,Books,CoreTech,2,284.31,0,0,0.05,568.67,Credit Card,Returned,Dallas,TX,United Kingdom,SELL00142
ORD0014663,22-01-2021,CUST030560,Simran Patel,P00046,Car Charger,Books,Apex,1,209.51,0.05,0,4.01,203.04,Net Banking,Returned,Denver,CO,United States,SELL00856
ORD0014669,22-04-2023,CUST017063,Aarav Patel,P00025,Running Shoes,Sports & Outdoors,ReadMore,5,287.92,0,71.98,12.81,1524.39,Net Banking,Returned,Seattle,WA,United States,SELL00302
ORD0014706,24-06-2020,CUST015039,Karan Verma,P00021,Backpack,Sports & Outdoors,NexPro,2,533.97,0.25,64.08,1.21,866.25,Amazon Pay,Returned,San Antonio,TX,United States,SELL00860
ORD0014708,29-07-2020,CUST025370,Sahil Joshi,P00010,Smartwatch,Electronics,BrightLux,4,12.01,0.1,5.19,4.99,53.42,Debit Card,Returned,Dallas,TX,United States,SELL01824
ORD0014731,04-04-2020,CUST019971,Vikas Joshi,P00012,Noise Cancelling Headphones,Books,Zenith,1,366.15,0.05,41.74,13.13,402.71,UPI,Returned,San Diego,CA,United States,SELL00697
ORD0014750,15-05-2024,CUST036758,Arjun Mehta,P00021,Backpack,Books,Zenith,1,72.41,0.25,2.72,8.54,65.57,UPI,Returned,Phoenix,AZ,United States,SELL00401
ORD0014751,31-01-2022,CUST002482,Vikas Kumar,P00022,Water Bottle,Toys & Games,NexPro,4,295.57,0,212.81,3.94,1399.03,Credit Card,Returned,New York,NY,United States,SELL00925
ORD0014753,11-09-2020,CUST032537,Rohit Singh,P00030,Dress Shirt,Books,HomeEase,4,207.15,0,41.43,7.66,877.69,UPI,Returned,Chicago,IL,United Kingdom,SELL00778
ORD0014783,18-02-2021,CUST014393,Vihaan Gupta,P00022,Water Bottle,Clothing,BrightLux,3,590.71,0.15,271.14,1.83,1779.28,Debit Card,Returned,Indianapolis,IN,United States,SELL01248
ORD0014862,28-05-2024,CUST039076,Karan Kapoor,P00018,Vacuum Cleaner,Toys & Games,ReadMore,4,479.31,0,153.38,7.53,2078.15,Credit Card,Returned,Dallas,TX,United States,SELL00008
ORD0014973,18-09-2024,CUST016990,Rohit Gupta,P00043,HDMI Cable 2m,Books,HomeEase,2,414.97,0.25,112.04,4.26,738.76,Debit Card,Returned,San Jose,CA,United States,SELL00390
ORD0014998,04-07-2024,CUST021465,Vikas Sharma,P00002,Bluetooth Speaker,Clothing,UrbanStyle,4,331.79,0,0,3.04,1330.2,Credit Card,Returned,Austin,TX,United States,SELL00542
ORD0015009,13-09-2020,CUST038553,Neha Singh,P00006,Gaming Mouse,Books,ReadMore,5,310.5,0.05,73.74,0.27,1548.88,Net Banking,Returned,Austin,TX,United States,SELL01306
ORD0015035,03-03-2022,CUST038367,Sunita Patel,P00032,Board Game,Sports & Outdoors,HomeEase,1,158.8,0.05,12.07,0.31,163.24,Credit Card,Returned,Phoenix,AZ,India,SELL01790
ORD0015057,20-01-2024,CUST028862,Arjun Joshi,P00044,Power Bank 20000mAh,Toys & Games,BrightLux,1,490.99,0,88.38,0.96,580.33,Credit Card,Returned,San Diego,CA,United States,SELL00956
ORD0015063,28-03-2020,CUST001409,Vihaan Singh,P00002,Bluetooth Speaker,Electronics,CoreTech,1,476.71,0.05,22.64,6.79,482.3,Amazon Pay,Returned,New York,NY,United States,SELL00691
ORD0015094,23-09-2024,CUST047852,Vivaan Gupta,P00013,Action Camera,Clothing,Zenith,1,81.69,0.05,3.88,0.56,82.05,Credit Card,Returned,Indianapolis,IN,United States,SELL00469
ORD0015130,21-04-2021,CUST000882,Rohit Singh,P00043,HDMI Cable 2m,Electronics,CoreTech,3,584.61,0,87.69,6.95,1848.47,Net Banking,Returned,Houston,TX,Australia,SELL01834
ORD0015191,26-08-2022,CUST019066,Mohit Sharma,P00026,Sunglasses,Electronics,Zenith,2,368.15,0.3,41.23,12.28,568.92,Amazon Pay,Returned,Phoenix,AZ,United States,SELL00370
ORD0015221,09-06-2023,CUST028692,Ritika Verma,P00024,Yoga Mat,Clothing,FitLife,3,281.71,0.1,91.27,0.62,852.51,UPI,Returned,San Diego,CA,Australia,SELL01394
ORD0015222,27-10-2022,CUST024597,Kabir Gupta,P00030,Dress Shirt,Toys & Games,KiddoFun,2,128.46,0.1,27.75,9.57,268.55,Credit Card,Returned,Washington,DC,Canada,SELL00576
ORD0015274,29-08-2020,CUST042431,Neha Sharma,P00003,Smartphone Case,Toys & Games,NexPro,5,442.19,0.25,82.91,4.81,1745.93,Credit Card,Returned,Denver,CO,United States,SELL00737
ORD0015299,15-01-2020,CUST019693,Aman Kumar,P00005,Laptop Sleeve,Electronics,FitLife,3,570.36,0.1,0,13.77,1553.74,Credit Card,Returned,Houston,TX,United States,SELL01437
ORD0015328,24-02-2024,CUST011039,Kabir Joshi,P00038,External HDD 2TB,Sports & Outdoors,Apex,2,327.4,0.15,27.83,8.27,592.68,Net Banking,Returned,San Antonio,TX,India,SELL00387
ORD0015366,05-04-2020,CUST012726,Vihaan Singh,P00009,Portable SSD 1TB,Electronics,KiddoFun,2,503.65,0,50.36,13.61,1071.27,Amazon Pay,Returned,San Francisco,CA,United States,SELL00557
ORD0015405,30-09-2024,CUST020255,Karan Mehta,P00048,Wireless Charger,Sports & Outdoors,BrightLux,4,17.65,0,5.65,7.08,83.33,Cash on Delivery,Returned,Dallas,TX,United States,SELL01976
ORD0015428,24-11-2022,CUST028793,Priya Reddy,P00006,Gaming Mouse,Toys & Games,Zenith,4,269.28,0,86.17,7.04,1170.33,UPI,Returned,San Jose,CA,United States,SELL00005
ORD0015429,30-01-2024,CUST023195,Pooja Singh,P00029,T-Shirt,Home & Kitchen,BrightLux,5,411.67,0,247,5.29,2310.64,Credit Card,Returned,Chicago,IL,United States,SELL00980
ORD0015483,01-09-2024,CUST007631,Kabir Kumar,P00034,Desk Organizer,Toys & Games,FitLife,1,347.87,0.05,26.44,4.58,361.5,Amazon Pay,Returned,Charlotte,NC,United States,SELL00892
ORD0015487,27-02-2023,CUST001290,Aman Mehta,P00027,Winter Jacket,Toys & Games,ReadMore,5,31.17,0,7.79,8.78,172.42,Amazon Pay,Returned,Philadelphia,PA,United States,SELL01638
ORD0015499,17-09-2023,CUST027685,Rohit Patel,P00038,External HDD 2TB,Clothing,BrightLux,2,340.06,0,54.41,7.03,741.56,Debit Card,Returned,Los Angeles,CA,United States,SELL00606
ORD0015574,03-06-2021,CUST017685,Aman Verma,P00031,Kids Toy Car,Toys & Games,FitLife,5,153.23,0,38.31,4.66,809.12,Credit Card,Returned,New York,NY,United States,SELL01701
ORD0015588,11-04-2022,CUST040078,Aditya Kapoor,P00008,4K Monitor,Clothing,HomeEase,2,80.48,0.2,10.3,1.46,140.53,Credit Card,Returned,Seattle,WA,United States,SELL00569
ORD0015620,07-06-2022,CUST011822,Simran Reddy,P00035,Desk Plant,Electronics,ReadMore,1,327.92,0,59.03,10.76,397.71,Amazon Pay,Returned,Charlotte,NC,United Kingdom,SELL01867
ORD0015664,09-09-2021,CUST031099,Vivaan Sharma,P00037,Router,Home & Kitchen,KiddoFun,5,346.2,0.1,77.9,0.14,1635.94,Credit Card,Returned,Charlotte,NC,India,SELL01973
ORD0015678,28-06-2020,CUST049514,Anjali Reddy,P00007,Mechanical Keyboard,Books,NexPro,5,28.08,0,25.27,6.09,171.76,Credit Card,Returned,Denver,CO,United States,SELL00536
ORD0015687,27-02-2020,CUST001006,Aarav Gupta,P00015,Instant Pot,Sports & Outdoors,FitLife,2,271.13,0,27.11,8.46,577.83,Credit Card,Returned,San Francisco,CA,United States,SELL00896
ORD0015691,09-06-2023,CUST029942,Arjun Kapoor,P00046,Car Charger,Books,KiddoFun,2,66.07,0,6.61,4.38,143.13,UPI,Returned,New York,NY,India,SELL01988
ORD0015718,28-05-2022,CUST031199,Ritika Verma,P00023,Cookware Set,Sports & Outdoors,HomeEase,4,120.25,0.2,46.18,0.59,431.57,Credit Card,Returned,San Francisco,CA,United Kingdom,SELL00690
ORD0015778,26-11-2022,CUST008309,Aditya Reddy,P00032,Board Game,Electronics,NexPro,5,505.07,0.1,0,11.87,2284.68,Debit Card,Returned,Los Angeles,CA,United States,SELL00383
ORD0015855,03-12-2021,CUST018201,Vivaan Gupta,P00047,Memory Card 128GB,Home & Kitchen,KiddoFun,3,232.45,0.2,44.63,8.04,610.55,Credit Card,Returned,Washington,DC,India,SELL01869
ORD0015861,27-08-2023,CUST043825,Pooja Joshi,P00028,Jeans,Sports & Outdoors,Apex,1,436.83,0,34.95,11.07,482.85,Amazon Pay,Returned,Chicago,IL,United States,SELL01450
ORD0015873,01-08-2023,CUST002046,Arjun Kumar,P00027,Winter Jacket,Clothing,CoreTech,4,571.33,0.1,0,6.75,2063.54,Debit Card,Returned,Houston,TX,India,SELL01281
ORD0015874,09-10-2021,CUST018200,Aman Reddy,P00002,Bluetooth Speaker,Toys & Games,NexPro,1,471.09,0.15,32.03,8.76,441.22,UPI,Returned,Austin,TX,United States,SELL00333
ORD0015940,02-01-2024,CUST026365,Anjali Kapoor,P00004,USB-C Charger,Home & Kitchen,Apex,5,170.67,0.1,38.4,12.03,818.44,Cash on Delivery,Returned,San Jose,CA,India,SELL01781
ORD0015975,30-06-2024,CUST021515,Aditya Patel,P00028,Jeans,Toys & Games,NexPro,2,579.29,0.15,78.78,10.86,1074.43,Credit Card,Returned,Los Angeles,CA,United States,SELL00594
ORD0015991,21-02-2022,CUST005928,Rohit Gupta,P00017,Electric Kettle,Home & Kitchen,FitLife,3,513.56,0,123.25,7.91,1671.84,Net Banking,Returned,New York,NY,India,SELL01056
ORD0015997,06-05-2021,CUST025456,Sunita Joshi,P00011,Fitness Band,Sports & Outdoors,ReadMore,4,253.23,0.15,103.32,13.14,977.44,Amazon Pay,Returned,Jacksonville,FL,United States,SELL01589
ORD0016008,10-01-2021,CUST041817,Arjun Sharma,P00038,External HDD 2TB,Toys & Games,NexPro,3,587.54,0.25,0,3.03,1325,Debit Card,Returned,Seattle,WA,United States,SELL00756
ORD0016011,11-01-2020,CUST010735,Kabir Kapoor,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,4,275.54,0.25,66.13,2.72,895.47,Amazon Pay,Returned,Dallas,TX,United States,SELL01335
ORD0016040,04-04-2021,CUST042443,Neha Patel,P00027,Winter Jacket,Toys & Games,BrightLux,2,125.97,0.05,19.15,10.93,269.42,Amazon Pay,Returned,San Antonio,TX,Canada,SELL00076
ORD0016068,14-05-2022,CUST007671,Ritika Gupta,P00005,Laptop Sleeve,Home & Kitchen,KiddoFun,2,400.43,0,64.07,5.29,870.22,UPI,Returned,Jacksonville,FL,United States,SELL00337
ORD0016069,15-12-2020,CUST005687,Kabir Sharma,P00031,Kids Toy Car,Home & Kitchen,Apex,5,476.32,0.2,228.63,4.47,2138.38,Amazon Pay,Returned,Washington,DC,United States,SELL01534
ORD0016104,18-01-2022,CUST041266,Vikas Reddy,P00039,Graphic Tablet,Electronics,Apex,2,102.8,0,24.67,1.58,231.85,Credit Card,Returned,Los Angeles,CA,United States,SELL00866
ORD0016149,04-12-2021,CUST016972,Sneha Patel,P00049,Children's Book,Toys & Games,UrbanStyle,4,330.64,0.1,142.84,8.63,1341.77,Credit Card,Returned,New York,NY,United States,SELL00689
ORD0016152,16-01-2020,CUST020998,Vikas Patel,P00023,Cookware Set,Sports & Outdoors,UrbanStyle,1,581.99,0.05,44.23,6.06,603.18,UPI,Returned,Seattle,WA,United States,SELL01231
ORD0016199,03-05-2020,CUST016883,Anjali Kapoor,P00028,Jeans,Books,UrbanStyle,2,435.41,0.1,62.7,14.05,860.49,Net Banking,Returned,Chicago,IL,India,SELL00758
ORD0016203,18-11-2023,CUST003349,Sunita Patel,P00019,LED Desk Lamp,Electronics,KiddoFun,1,372.94,0.15,0,8.98,325.98,Debit Card,Returned,Seattle,WA,United States,SELL00453
ORD0016300,22-05-2022,CUST038962,Sneha Reddy,P00040,Microphone,Clothing,CoreTech,3,563.22,0,135.17,5.98,1830.81,UPI,Returned,Charlotte,NC,United States,SELL00160
ORD0016446,03-07-2023,CUST049821,Vihaan Kapoor,P00002,Bluetooth Speaker,Books,UrbanStyle,4,453.31,0.15,277.43,6.06,1824.74,Amazon Pay,Returned,Los Angeles,CA,United States,SELL01472
ORD0016451,06-07-2023,CUST012190,Aman Sharma,P00018,Vacuum Cleaner,Electronics,Apex,5,375.59,0,225.35,13.15,2116.45,Credit Card,Returned,San Jose,CA,United States,SELL00265
ORD0016465,04-11-2023,CUST012953,Aditya Joshi,P00024,Yoga Mat,Clothing,HomeEase,5,57.48,0,22.99,2.82,313.21,Amazon Pay,Returned,Columbus,OH,United States,SELL00177
ORD0016554,25-01-2024,CUST015913,Vihaan Patel,P00017,Electric Kettle,Home & Kitchen,CoreTech,3,13.83,0.25,3.73,4.96,39.81,Debit Card,Returned,New York,NY,United States,SELL00024
ORD0016568,27-01-2024,CUST006269,Karan Singh,P00002,Bluetooth Speaker,Home & Kitchen,CoreTech,2,348.78,0,125.56,11.3,834.42,Debit Card,Returned,San Diego,CA,United States,SELL01370
ORD0016649,16-06-2022,CUST027798,Priya Joshi,P00050,Novel Bestseller,Books,HomeEase,5,544.81,0,217.92,2.74,2944.71,Net Banking,Returned,Washington,DC,United States,SELL01449
ORD0016657,06-03-2023,CUST020043,Mohit Kumar,P00043,HDMI Cable 2m,Home & Kitchen,FitLife,2,260.04,0.05,39.53,14.96,548.57,Debit Card,Returned,Washington,DC,Canada,SELL01868
ORD0016704,15-04-2020,CUST005509,Arjun Singh,P00026,Sunglasses,Sports & Outdoors,Zenith,4,261.28,0.05,79.43,0.35,1072.64,Credit Card,Returned,Philadelphia,PA,United States,SELL00863
ORD0016743,27-11-2021,CUST031371,Vikas Mehta,P00042,Projector Mini,Home & Kitchen,FitLife,3,384.18,0,57.63,12.46,1222.63,UPI,Returned,Los Angeles,CA,India,SELL00247
ORD0016765,14-04-2021,CUST029110,Aman Joshi,P00022,Water Bottle,Electronics,UrbanStyle,1,83.5,0,10.02,4.54,98.06,Amazon Pay,Returned,Austin,TX,United States,SELL00064
ORD0016800,18-08-2024,CUST042409,Pooja Kapoor,P00035,Desk Plant,Toys & Games,FitLife,1,60.48,0,7.26,0.25,67.99,Credit Card,Returned,Houston,TX,United States,SELL01599
ORD0016816,02-02-2022,CUST039365,Rohit Kapoor,P00038,External HDD 2TB,Home & Kitchen,Zenith,2,228.69,0.05,52.14,0.2,486.85,Net Banking,Returned,San Diego,CA,United States,SELL01183
ORD0016819,21-04-2020,CUST033792,Vikas Reddy,P00017,Electric Kettle,Sports & Outdoors,UrbanStyle,5,294.94,0,73.74,12,1560.44,Debit Card,Returned,Washington,DC,India,SELL01065
ORD0017006,18-01-2024,CUST001628,Ritika Reddy,P00021,Backpack,Home & Kitchen,UrbanStyle,1,103.47,0,12.42,12.08,127.97,Amazon Pay,Returned,San Francisco,CA,United States,SELL01451
ORD0017022,06-12-2022,CUST001606,Vihaan Verma,P00035,Desk Plant,Toys & Games,CoreTech,3,570.07,0.05,292.45,6.83,1923.98,UPI,Returned,Houston,TX,United States,SELL00512
ORD0017024,20-08-2022,CUST021940,Vihaan Kapoor,P00032,Board Game,Home & Kitchen,HomeEase,4,164.28,0.1,29.57,1.65,622.63,UPI,Returned,Los Angeles,CA,India,SELL00075
ORD0017141,16-11-2022,CUST025979,Karan Gupta,P00027,Winter Jacket,Electronics,Apex,4,402.14,0.05,122.25,10.56,1660.94,Debit Card,Returned,Jacksonville,FL,United States,SELL01852
ORD0017171,26-09-2022,CUST041996,Vihaan Verma,P00027,Winter Jacket,Clothing,KiddoFun,5,319.1,0.1,0,2.73,1438.68,UPI,Returned,Fort Worth,TX,India,SELL01201
ORD0017218,02-02-2022,CUST004921,Sunita Joshi,P00043,HDMI Cable 2m,Clothing,CoreTech,4,124.32,0.1,22.38,14.95,484.88,Amazon Pay,Returned,Chicago,IL,United States,SELL00681
ORD0017228,10-06-2023,CUST037027,Aman Singh,P00025,Running Shoes,Home & Kitchen,BrightLux,3,246.89,0.15,0,11.18,640.75,Amazon Pay,Returned,Fort Worth,TX,United States,SELL00635
ORD0017250,17-02-2021,CUST017974,Mohit Joshi,P00029,T-Shirt,Home & Kitchen,ReadMore,5,554.61,0,0,1.77,2774.82,UPI,Returned,Philadelphia,PA,Canada,SELL01385
ORD0017263,10-06-2022,CUST020209,Arjun Mehta,P00016,Air Fryer,Toys & Games,HomeEase,3,270.84,0.05,61.75,9.1,842.74,Debit Card,Returned,Chicago,IL,United States,SELL00426
ORD0017315,07-09-2021,CUST040593,Vikas Singh,P00041,Webcam Full HD,Toys & Games,FitLife,5,381.11,0.1,137.2,0.17,1852.37,Net Banking,Returned,Philadelphia,PA,India,SELL01943
ORD0017318,26-06-2020,CUST017107,Vivaan Patel,P00015,Instant Pot,Toys & Games,UrbanStyle,5,538.85,0.05,204.76,7.8,2772.1,Debit Card,Returned,San Jose,CA,Australia,SELL00021
ORD0017321,02-05-2022,CUST023848,Simran Gupta,P00023,Cookware Set,Sports & Outdoors,Zenith,1,69.27,0,3.46,2.88,75.61,Credit Card,Returned,San Diego,CA,United States,SELL00452
ORD0017390,26-03-2021,CUST019663,Ritika Kapoor,P00046,Car Charger,Sports & Outdoors,KiddoFun,2,130.82,0,20.93,7.37,289.94,UPI,Returned,San Antonio,TX,India,SELL00163
ORD0017393,02-04-2021,CUST031849,Sunita Sharma,P00032,Board Game,Sports & Outdoors,Zenith,5,158.88,0.1,128.69,0.65,844.3,Net Banking,Returned,San Francisco,CA,United States,SELL01250
ORD0017427,23-09-2021,CUST048318,Rohit Kapoor,P00024,Yoga Mat,Electronics,HomeEase,1,590.08,0,47.21,4.67,641.96,Credit Card,Returned,San Francisco,CA,India,SELL00102
